Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status,Settlement_Date_missing,FNOL_Month_Num,FNOL_DayOfWeek,FNOL_IsWeekend,Ultimate_Claim_Amount_Capped,is_extreme_claim,Customer_ID,Age_of_Driver,Gender,Occupation,Region,Annual_Mileage,Driving_Experience_Years,Vehicle_Type,Vehicle_Age,Credit_Score_Band,num_third_parties,max_injury_severity,has_minor,has_serious,has_fatality,has_pedestrian,has_passenger,has_driver
CLM36223,POL11698,2025-03-01,2025-03-01,Vandalism,Low,False,True,2289,1964.0,Moderate,2025-05-22,settled,0,3,5,True,1964.0,False,CUST21698,65,Male,Retired,London,19746,47,Motorcycle,7,Excellent,,,,,,,,
CLM36224,POL11145,2025-09-14,2025-09-14,Collision,Low,False,False,2049,1201.0,Minor,2025-10-23,settled,0,9,6,True,1201.0,False,CUST21145,70,Male,Retired,Newcastle,9104,48,Sedan,20,Excellent,,,,,,,,
CLM36225,POL13854,2022-09-07,2022-09-08,Collision,Medium,False,False,11540,11236.0,Major,2023-03-27,settled,0,9,3,False,11236.0,False,CUST23854,73,Male,Retired,Glasgow,1780,53,Hatchback,9,Fair,2.0,1.0,True,False,False,True,True,False
CLM36226,POL14114,2020-03-03,2020-03-03,Theft,Low,False,False,12668,8226.0,Moderate,2020-05-27,settled,0,3,1,False,8226.0,False,CUST24114,38,Female,Employed,Newcastle,14573,17,Hatchback,1,Excellent,,,,,,,,
CLM36227,POL10054,2025-08-09,2025-08-11,Collision,Low,False,False,1713,1162.0,Minor,2025-09-14,settled,0,8,0,False,1162.0,False,CUST20054,40,Female,Self-Employed,Liverpool,9203,21,Hatchback,10,Fair,1.0,1.0,True,False,False,False,False,True
CLM36228,POL13481,2025-01-09,2025-01-12,Weather,Medium,False,False,18373,22308.0,Major,2025-06-27,settled,0,1,6,True,22308.0,False,CUST23481,76,Male,Retired,Newcastle,12110,57,SUV,11,Fair,1.0,1.0,True,False,False,True,False,False
CLM36229,POL12299,2024-04-13,2024-04-13,Collision,Low,False,False,9326,8869.0,Major,2024-07-15,settled,0,4,5,True,8869.0,False,CUST22299,21,Female,Employed,Glasgow,16620,2,Hatchback,7,Excellent,1.0,2.0,False,True,False,False,False,True
CLM36230,POL10340,2024-07-17,2024-07-19,Weather,Low,False,False,2684,1349.0,Minor,2024-10-04,settled,0,7,4,False,1349.0,False,CUST20340,72,Male,Retired,Manchester,14224,54,SUV,14,Excellent,,,,,,,,
CLM36231,POL14856,2024-04-18,2024-04-18,Collision,Medium,False,False,4869,6960.0,Moderate,2024-08-21,settled,0,4,3,False,6960.0,False,CUST24856,29,Male,Student,Manchester,13117,11,Sedan,19,Excellent,,,,,,,,
CLM36232,POL11389,2024-03-28,2024-03-31,Weather,Low,False,False,1731,1516.0,Minor,2024-06-02,settled,0,3,6,True,1516.0,False,CUST21389,41,Female,Self-Employed,Edinburgh,16659,22,Sedan,20,Good,,,,,,,,
CLM36233,POL11838,2020-09-24,2020-09-25,Collision,Medium,False,False,27726,26156.0,Severe,2021-01-12,settled,0,9,4,False,26156.0,False,CUST21838,64,Male,Employed,Glasgow,15677,46,Sedan,12,Excellent,,,,,,,,
CLM36234,POL10051,2025-07-20,2025-07-20,Weather,Medium,False,False,45872,46421.0,Severe,2025-12-13,settled,0,7,6,True,46421.0,False,CUST20051,52,Male,Employed,London,9633,31,Coupe,12,Fair,2.0,2.0,True,True,False,False,False,True
CLM36235,POL14489,2021-04-29,2021-05-02,Vandalism,Low,False,False,3366,3180.0,Moderate,2021-07-17,settled,0,5,6,True,3180.0,False,CUST24489,57,Female,Employed,Birmingham,11340,38,Sedan,16,Excellent,1.0,1.0,True,False,False,False,False,True
CLM36236,POL14411,2021-12-21,2021-12-21,Weather,Low,False,False,1638,835.0,Minor,2022-03-14,settled,0,12,1,False,835.0,False,CUST24411,75,Female,Retired,Manchester,6815,55,Hatchback,12,Poor,1.0,1.0,True,False,False,True,False,False
CLM36237,POL14626,2020-11-19,2020-12-19,Collision,Low,False,False,2252,1316.0,Minor,2021-02-04,settled,0,12,5,True,1316.0,False,CUST24626,44,Male,Employed,Edinburgh,2320,23,Sedan,11,Excellent,,,,,,,,
CLM36238,POL10928,2018-09-25,2018-09-27,Collision,Low,False,True,11671,9091.0,Major,2018-12-04,settled,0,9,3,False,9091.0,False,CUST20928,73,Female,Retired,Cardiff,13080,52,Coupe,18,Good,,,,,,,,
CLM36239,POL11897,2020-01-16,2020-01-17,Theft,Low,False,False,4929,3662.0,Minor,2020-03-27,settled,0,1,4,False,3662.0,False,CUST21897,55,Male,Employed,Bristol,13501,37,Sedan,17,Excellent,,,,,,,,
CLM36240,POL14692,2018-12-26,2018-12-26,Collision,Low,False,False,1792,2540.0,Minor,,open,1,12,2,False,2540.0,False,CUST24692,51,Female,Retired,Liverpool,8273,29,Hatchback,2,Poor,,,,,,,,
CLM36241,POL12962,2023-12-06,2023-12-09,Other,Low,False,False,2862,2136.0,Minor,2024-03-03,settled,0,12,5,True,2136.0,False,CUST22962,55,Male,Unemployed,Manchester,15570,33,Hatchback,18,Fair,,,,,,,,
CLM36242,POL13936,2020-01-15,2020-01-15,Collision,Low,False,False,1905,1079.0,Minor,2020-03-06,settled,0,1,2,False,1079.0,False,CUST23936,79,Female,Self-Employed,Glasgow,10993,60,Sedan,4,Good,,,,,,,,
CLM36243,POL14220,2021-01-15,2021-01-18,Collision,Medium,False,False,1632,1096.0,Minor,2021-06-07,settled,0,1,0,False,1096.0,False,CUST24220,19,Female,Unemployed,Liverpool,12071,0,Sedan,15,Fair,,,,,,,,
CLM36244,POL14768,2025-08-13,2025-08-17,Collision,Low,False,False,5385,3826.0,Moderate,2025-10-01,settled,0,8,6,True,3826.0,False,CUST24768,75,Female,Retired,Manchester,13738,56,SUV,2,Excellent,,,,,,,,
CLM36245,POL11030,2023-05-14,2023-05-15,Theft,Medium,False,False,5149,3207.0,Minor,2023-09-11,settled,0,5,0,False,3207.0,False,CUST21030,59,Male,Employed,Leeds,11468,41,Motorcycle,15,Fair,,,,,,,,
CLM36246,POL14808,2023-05-11,2023-05-16,Collision,Low,False,False,1641,1247.0,Minor,2023-06-22,settled,0,5,1,False,1247.0,False,CUST24808,49,Female,Employed,Liverpool,11281,28,Sedan,13,Excellent,1.0,1.0,True,False,False,True,False,False
CLM36247,POL14576,2019-03-24,2019-03-24,Weather,Medium,False,True,4121,2556.0,Moderate,2019-09-21,settled,0,3,6,True,2556.0,False,CUST24576,39,Female,Employed,Newcastle,9074,19,Sedan,4,Good,,,,,,,,
CLM36248,POL13234,2022-06-17,2022-06-17,Collision,Low,False,False,2065,2540.0,Minor,,open,1,6,4,False,2540.0,False,CUST23234,61,Male,Retired,Glasgow,13330,39,Hatchback,15,Excellent,,,,,,,,
CLM36249,POL13313,2022-08-21,2022-08-21,Collision,Low,False,False,1779,1504.0,Minor,2022-09-24,settled,0,8,6,True,1504.0,False,CUST23313,49,Male,Student,Glasgow,13551,29,Van,14,Excellent,,,,,,,,
CLM36250,POL10321,2024-12-31,2024-12-31,Collision,Low,False,False,4240,2540.0,Moderate,,open,1,12,1,False,2540.0,False,CUST20321,51,Male,Employed,London,13975,31,Van,7,Good,,,,,,,,
CLM36251,POL10820,2021-02-04,2021-02-04,Weather,Low,False,False,2462,1283.0,Minor,2021-05-04,settled,0,2,3,False,1283.0,False,CUST20820,51,Male,Employed,Birmingham,16040,32,Hatchback,10,Fair,2.0,1.0,True,False,False,False,False,True
CLM36252,POL14127,2018-11-04,2018-11-04,Collision,Low,False,False,17901,12715.0,Major,2019-01-05,settled,0,11,6,True,12715.0,False,CUST24127,33,Female,Unemployed,Bristol,11689,11,Sedan,5,Excellent,,,,,,,,
CLM36253,POL12107,2020-12-21,2020-12-26,Theft,Low,False,False,3559,2376.0,Minor,2021-02-27,settled,0,12,5,True,2376.0,False,CUST22107,38,Male,Employed,Bristol,10875,19,Coupe,5,Fair,1.0,2.0,False,True,False,False,True,False
CLM36254,POL10353,2021-11-15,2021-11-15,Weather,Medium,False,False,30637,30920.0,Severe,2022-05-25,settled,0,11,0,False,30920.0,False,CUST20353,43,Female,Self-Employed,Leeds,15138,22,Sedan,16,Good,,,,,,,,
CLM36255,POL11755,2021-07-27,2021-07-27,Collision,Low,False,False,2488,2066.0,Minor,2021-09-26,settled,0,7,1,False,2066.0,False,CUST21755,63,Male,Self-Employed,Cardiff,12772,41,Van,3,Good,,,,,,,,
CLM36256,POL14890,2019-06-23,2019-06-23,Collision,Medium,False,False,2422,2037.0,Minor,2019-10-11,settled,0,6,6,True,2037.0,False,CUST24890,27,Female,Self-Employed,Glasgow,5747,6,SUV,9,Good,,,,,,,,
CLM36257,POL14870,2022-03-02,2022-03-05,Collision,Low,False,False,2457,2002.0,Minor,2022-05-20,settled,0,3,5,True,2002.0,False,CUST24870,49,Female,Unemployed,Glasgow,5377,28,Hatchback,11,Poor,,,,,,,,
CLM36258,POL12146,2022-01-30,2022-03-01,Other,Low,False,False,2073,1330.0,Minor,2022-05-13,settled,0,3,1,False,1330.0,False,CUST22146,19,Male,Student,Glasgow,8944,1,SUV,9,Excellent,,,,,,,,
CLM36259,POL14196,2024-05-25,2024-05-27,Fire,Low,False,False,13122,8994.0,Minor,2024-07-29,settled,0,5,0,False,8994.0,False,CUST24196,42,Male,Employed,Cardiff,15004,24,Hatchback,15,Excellent,1.0,1.0,True,False,False,True,False,False
CLM36260,POL12575,2024-11-18,2024-11-19,Collision,Low,False,False,1558,1150.0,Minor,2025-01-31,settled,0,11,1,False,1150.0,False,CUST22575,67,Female,Retired,Bristol,18248,47,Van,20,Fair,,,,,,,,
CLM36261,POL11751,2022-05-07,2022-05-09,Collision,Low,False,False,1919,960.0,Minor,2022-06-09,settled,0,5,0,False,960.0,False,CUST21751,56,Male,Employed,Manchester,13113,36,Sedan,19,Excellent,2.0,1.0,True,False,False,False,True,True
CLM36262,POL10514,2018-10-14,2018-10-16,Collision,Low,False,True,3045,2465.0,Moderate,2018-12-26,settled,0,10,1,False,2465.0,False,CUST20514,27,Male,Unemployed,Liverpool,13802,9,Sedan,12,Good,,,,,,,,
CLM36263,POL13077,2019-12-29,2019-12-29,Collision,Low,False,False,1651,1444.0,Minor,2020-02-02,settled,0,12,6,True,1444.0,False,CUST23077,25,Female,Employed,Glasgow,8952,5,SUV,2,Good,,,,,,,,
CLM36264,POL11228,2022-06-15,2022-06-15,Theft,Low,False,False,5188,2927.0,Minor,2022-08-18,settled,0,6,2,False,2927.0,False,CUST21228,20,Female,Student,Bristol,14077,2,Motorcycle,20,Poor,,,,,,,,
CLM36265,POL12934,2022-07-18,2022-07-21,Fire,Medium,False,False,18569,11429.0,Minor,2023-01-04,settled,0,7,3,False,11429.0,False,CUST22934,28,Female,Employed,Leeds,12289,8,Hatchback,5,Excellent,,,,,,,,
CLM36266,POL10486,2023-02-27,2023-03-01,Collision,Medium,False,False,76123,76731.0,Catastrophic,2023-10-31,settled,0,3,2,False,76731.0,False,CUST20486,57,Male,Retired,Newcastle,11698,36,Sedan,14,Excellent,,,,,,,,
CLM36267,POL14778,2025-02-04,2025-02-09,Collision,Low,False,True,4597,3775.0,Moderate,2025-03-20,settled,0,2,6,True,3775.0,False,CUST24778,79,Female,Retired,Newcastle,17186,58,Hatchback,8,Fair,,,,,,,,
CLM36268,POL11536,2025-08-16,2025-08-18,Weather,Medium,False,False,8598,7544.0,Moderate,2026-01-07,settled,0,8,0,False,7544.0,False,CUST21536,68,Female,Retired,Birmingham,8960,49,Sedan,19,Good,,,,,,,,
CLM36269,POL10644,2019-01-16,2019-01-19,Collision,Medium,False,False,2287,1511.0,Minor,2019-07-08,settled,0,1,5,True,1511.0,False,CUST20644,59,Male,Self-Employed,London,4816,39,Hatchback,2,Poor,,,,,,,,
CLM36270,POL13247,2020-09-07,2020-09-07,Weather,Low,False,False,3277,2934.0,Minor,2020-11-07,settled,0,9,0,False,2934.0,False,CUST23247,26,Male,Employed,London,13705,8,SUV,4,Good,,,,,,,,
CLM36271,POL13082,2020-11-21,2020-11-21,Weather,Low,False,False,2709,1942.0,Minor,2021-01-15,settled,0,11,5,True,1942.0,False,CUST23082,51,Female,Employed,London,13113,32,Van,7,Good,,,,,,,,
CLM36272,POL14884,2022-06-03,2022-06-05,Collision,Low,False,False,4316,3182.0,Moderate,2022-09-04,settled,0,6,6,True,3182.0,False,CUST24884,41,Male,Employed,Newcastle,13437,20,SUV,5,Good,,,,,,,,
CLM36273,POL12728,2022-07-04,2022-07-04,Collision,Medium,False,False,16858,16147.0,Severe,2022-12-21,settled,0,7,0,False,16147.0,False,CUST22728,49,Female,Employed,Glasgow,7847,28,Sedan,19,Fair,,,,,,,,
CLM36274,POL11849,2024-02-02,2024-02-06,Collision,Medium,False,False,4937,4338.0,Moderate,2024-06-26,settled,0,2,1,False,4338.0,False,CUST21849,39,Male,Employed,Manchester,15696,18,Sedan,18,Poor,,,,,,,,
CLM36275,POL12980,2024-01-14,2024-01-15,Weather,Low,False,False,3135,2096.0,Minor,2024-03-13,settled,0,1,0,False,2096.0,False,CUST22980,56,Male,Retired,Newcastle,7926,35,Hatchback,3,Excellent,,,,,,,,
CLM36276,POL14587,2019-02-11,2019-02-11,Collision,High,False,False,13601,10705.0,Major,2020-05-22,settled,0,2,0,False,10705.0,False,CUST24587,76,Female,Retired,Liverpool,13463,57,Sedan,13,Fair,1.0,1.0,True,False,False,False,False,True
CLM36277,POL12616,2020-03-28,2020-03-28,Collision,Low,False,False,2674,1708.0,Minor,2020-06-03,settled,0,3,5,True,1708.0,False,CUST22616,19,Female,Student,Birmingham,12308,0,Sedan,12,Poor,,,,,,,,
CLM36278,POL14521,2024-02-12,2024-02-14,Weather,Low,False,False,2433,1290.0,Minor,2024-05-13,settled,0,2,2,False,1290.0,False,CUST24521,41,Male,Employed,Newcastle,15984,21,Sedan,17,Good,,,,,,,,
CLM36279,POL12612,2020-06-16,2020-06-18,Collision,Medium,False,False,1106,862.0,Minor,2020-09-24,settled,0,6,3,False,862.0,False,CUST22612,76,Female,Retired,Leeds,8099,57,SUV,13,Excellent,1.0,1.0,True,False,False,False,False,True
CLM36280,POL11120,2023-11-18,2023-11-18,Collision,Low,False,False,1763,1100.0,Minor,2024-01-17,settled,0,11,5,True,1100.0,False,CUST21120,76,Male,Retired,Cardiff,7030,57,Hatchback,9,Fair,,,,,,,,
CLM36281,POL11865,2024-09-26,2024-09-29,Collision,Low,False,True,2552,2272.0,Minor,2024-12-20,settled,0,9,6,True,2272.0,False,CUST21865,73,Female,Retired,Edinburgh,11210,53,SUV,11,Excellent,,,,,,,,
CLM36282,POL14020,2022-06-22,2022-06-22,Collision,Low,False,False,2655,2268.0,Minor,2022-07-23,settled,0,6,2,False,2268.0,False,CUST24020,68,Male,Self-Employed,Leeds,16924,48,Sedan,6,Excellent,,,,,,,,
CLM36283,POL12407,2023-11-26,2023-11-27,Collision,Low,False,True,6659,6152.0,Moderate,2024-01-04,settled,0,11,0,False,6152.0,False,CUST22407,75,Female,Retired,Newcastle,12451,54,Sedan,18,Good,,,,,,,,
CLM36284,POL11295,2023-05-11,2023-05-14,Fire,Low,False,False,12610,22947.5,Minor,,open,1,5,6,True,22947.5,False,CUST21295,42,Male,Employed,London,10720,21,Sedan,19,Excellent,,,,,,,,
CLM36285,POL13998,2019-05-06,2019-05-08,Collision,Medium,False,False,5409,3831.0,Moderate,2019-08-06,settled,0,5,2,False,3831.0,False,CUST23998,59,Male,Employed,Bristol,9444,39,SUV,7,Excellent,,,,,,,,
CLM36286,POL14711,2024-07-23,2024-07-23,Collision,Low,False,True,1902,1201.0,Minor,2024-09-29,settled,0,7,1,False,1201.0,False,CUST24711,69,Male,Retired,Bristol,13526,48,Van,3,Good,,,,,,,,
CLM36287,POL13853,2022-01-27,2022-01-27,Weather,Low,False,False,2289,1679.0,Minor,2022-04-05,settled,0,1,3,False,1679.0,False,CUST23853,65,Male,Retired,London,15337,43,Van,0,Good,1.0,1.0,True,False,False,True,False,False
CLM36288,POL10123,2025-01-19,2025-01-19,Collision,Low,False,False,6125,2540.0,Moderate,,open,1,1,6,True,2540.0,False,CUST20123,60,Male,Employed,Glasgow,6881,40,Sedan,20,Fair,1.0,1.0,True,False,False,False,True,False
CLM36289,POL11170,2022-04-03,2022-04-07,Theft,Low,False,False,4560,4095.0,Minor,2022-06-05,settled,0,4,3,False,4095.0,False,CUST21170,30,Male,Employed,Cardiff,17162,10,SUV,11,Good,2.0,2.0,True,True,False,False,True,True
CLM36290,POL14813,2024-12-10,2024-12-13,Collision,Medium,False,True,2041,2770.0,Minor,2025-04-22,settled,0,12,4,False,2770.0,False,CUST24813,61,Female,Retired,London,14847,41,Hatchback,6,Good,,,,,,,,
CLM36291,POL12993,2024-09-21,2024-09-22,Weather,Medium,False,False,1437,1138.0,Minor,2024-12-29,settled,0,9,6,True,1138.0,False,CUST22993,71,Male,Retired,Leeds,15345,52,Van,6,Excellent,2.0,1.0,True,False,False,True,False,True
CLM36292,POL14884,2018-12-04,2018-12-05,Fire,Low,False,True,16312,11910.0,Minor,2019-01-29,settled,0,12,2,False,11910.0,False,CUST24884,41,Male,Employed,Newcastle,13437,20,SUV,5,Good,,,,,,,,
CLM36293,POL12621,2021-01-19,2021-01-19,Collision,Medium,True,False,1824,1448.0,Minor,2021-06-19,settled,0,1,1,False,1448.0,False,CUST22621,49,Female,Self-Employed,Liverpool,18782,29,Hatchback,7,Excellent,,,,,,,,
CLM36294,POL11409,2025-03-11,2025-03-12,Collision,Low,False,False,2582,2030.0,Minor,2025-04-14,settled,0,3,2,False,2030.0,False,CUST21409,54,Female,Retired,Birmingham,12860,32,SUV,19,Good,1.0,1.0,True,False,False,True,False,False
CLM36295,POL14142,2022-06-08,2022-06-10,Vandalism,Low,False,True,894,496.0,Minor,2022-08-14,settled,0,6,4,False,496.0,False,CUST24142,32,Male,Self-Employed,Liverpool,15103,10,Hatchback,1,Excellent,,,,,,,,
CLM36296,POL14200,2022-09-06,2022-09-09,Other,Medium,False,False,23363,16561.0,Major,2022-12-18,settled,0,9,4,False,16561.0,False,CUST24200,44,Male,Student,Birmingham,15772,24,Hatchback,14,Excellent,,,,,,,,
CLM36297,POL13211,2019-06-17,2019-06-17,Vandalism,Low,False,False,983,765.0,Minor,2019-09-03,settled,0,6,0,False,765.0,False,CUST23211,69,Female,Retired,Manchester,11971,47,Coupe,4,Poor,2.0,1.0,True,False,False,True,True,False
CLM36298,POL14252,2020-05-22,2020-05-26,Weather,Low,False,False,3523,2133.0,Minor,2020-07-07,settled,0,5,1,False,2133.0,False,CUST24252,39,Female,Employed,Glasgow,10512,17,SUV,19,Fair,1.0,1.0,True,False,False,True,False,False
CLM36299,POL14377,2021-11-10,2021-11-14,Collision,Low,True,False,1562,1073.0,Minor,2022-01-24,settled,0,11,6,True,1073.0,False,CUST24377,78,Male,Retired,Edinburgh,1355,60,Sedan,0,Excellent,,,,,,,,
CLM36300,POL14337,2019-01-24,2019-01-26,Theft,Medium,False,False,12473,6836.5,Moderate,,open,1,1,5,True,6836.5,False,CUST24337,73,Female,Retired,Cardiff,6101,54,Sedan,18,Good,,,,,,,,
CLM36301,POL10146,2022-07-09,2022-07-11,Collision,Low,False,False,3541,2940.0,Moderate,2022-10-14,settled,0,7,0,False,2940.0,False,CUST20146,30,Female,Employed,London,15629,10,Hatchback,1,Good,,,,,,,,
CLM36302,POL14150,2022-12-03,2022-12-05,Collision,Low,False,False,2783,1471.0,Minor,2023-02-20,settled,0,12,0,False,1471.0,False,CUST24150,51,Male,Self-Employed,Glasgow,9034,30,Sedan,3,Good,,,,,,,,
CLM36303,POL13467,2024-09-15,2024-09-17,Collision,Low,False,False,7982,5643.0,Moderate,2024-12-23,settled,0,9,1,False,5643.0,False,CUST23467,31,Male,Unemployed,Glasgow,6832,11,Sedan,8,Fair,,,,,,,,
CLM36304,POL12683,2020-07-29,2020-08-04,Vandalism,Medium,False,False,7901,6079.0,Major,2020-11-30,settled,0,8,1,False,6079.0,False,CUST22683,40,Male,Self-Employed,Cardiff,17628,18,Hatchback,19,Good,,,,,,,,
CLM36305,POL12072,2025-02-12,2025-02-15,Collision,Low,False,False,2869,1909.0,Minor,2025-03-18,settled,0,2,5,True,1909.0,False,CUST22072,24,Male,Employed,Manchester,11084,3,Hatchback,12,Good,,,,,,,,
CLM36306,POL14745,2025-07-04,2025-07-04,Collision,Medium,False,False,5895,4376.0,Moderate,2025-12-12,settled,0,7,4,False,4376.0,False,CUST24745,79,Male,Retired,Bristol,9888,61,Hatchback,17,Excellent,,,,,,,,
CLM36307,POL13844,2023-01-31,2023-03-02,Collision,High,False,False,36058,37303.0,Severe,2024-07-14,settled,0,3,3,False,37303.0,False,CUST23844,61,Female,Self-Employed,Glasgow,16871,42,Sedan,9,Good,,,,,,,,
CLM36308,POL12815,2020-10-25,2020-10-29,Collision,Low,False,False,2289,1762.0,Minor,2020-12-25,settled,0,10,3,False,1762.0,False,CUST22815,24,Male,Employed,Leeds,7041,2,SUV,13,Good,,,,,,,,
CLM36309,POL12467,2025-05-22,2025-05-22,Vandalism,High,False,False,6299,5077.0,Major,2026-10-23,settled,0,5,3,False,5077.0,False,CUST22467,63,Female,Retired,Edinburgh,16531,44,Sedan,5,Good,,,,,,,,
CLM36310,POL10576,2020-01-10,2020-01-10,Vandalism,Low,False,False,1542,793.0,Minor,2020-03-30,settled,0,1,4,False,793.0,False,CUST20576,23,Female,Student,Leeds,6424,5,Sedan,17,Fair,1.0,1.0,True,False,False,False,False,True
CLM36311,POL10179,2022-03-04,2022-03-04,Collision,Low,False,True,10134,8378.0,Major,2022-04-24,settled,0,3,4,False,8378.0,False,CUST20179,29,Male,Employed,Bristol,9640,8,Hatchback,10,Fair,1.0,1.0,True,False,False,False,True,False
CLM36312,POL13777,2022-03-30,2022-04-04,Collision,Low,False,False,6861,5757.0,Moderate,2022-06-26,settled,0,4,0,False,5757.0,False,CUST23777,35,Female,Employed,Cardiff,16348,15,SUV,16,Good,,,,,,,,
CLM36313,POL14761,2019-01-26,2019-01-26,Vandalism,Low,False,False,1217,4471.0,Minor,2019-03-19,settled,0,1,5,True,4471.0,False,CUST24761,70,Female,Retired,Birmingham,12202,50,Van,1,Good,,,,,,,,
CLM36314,POL11272,2021-10-05,2021-10-07,Collision,Medium,False,False,11247,9098.0,Major,2022-04-22,settled,0,10,3,False,9098.0,False,CUST21272,75,Female,Retired,Bristol,8376,57,Sedan,8,Good,,,,,,,,
CLM36315,POL11589,2023-05-11,2023-05-11,Weather,Low,False,False,3847,3008.0,Minor,2023-07-10,settled,0,5,3,False,3008.0,False,CUST21589,39,Male,Self-Employed,Liverpool,12253,21,Coupe,0,Fair,,,,,,,,
CLM36316,POL10196,2019-09-09,2019-09-09,Vandalism,Low,False,False,2707,1556.5,Moderate,,open,1,9,0,False,1556.5,False,CUST20196,44,Male,Self-Employed,Birmingham,8684,25,Hatchback,12,Good,,,,,,,,
CLM36317,POL11712,2024-04-15,2024-04-15,Collision,Medium,False,False,19143,19268.0,Severe,2024-07-27,settled,0,4,0,False,19268.0,False,CUST21712,44,Male,Employed,Manchester,12573,26,Van,2,Excellent,1.0,1.0,True,False,False,False,True,False
CLM36318,POL12239,2021-05-19,2021-05-19,Collision,Medium,False,False,12554,10269.0,Major,2021-10-20,settled,0,5,2,False,10269.0,False,CUST22239,38,Female,Employed,Bristol,13994,18,Hatchback,14,Good,,,,,,,,
CLM36319,POL12205,2022-11-19,2022-11-21,Collision,Medium,False,False,16918,52794.0,Major,2023-03-22,settled,0,11,0,False,52794.0,False,CUST22205,40,Female,Unemployed,Leeds,17986,19,Hatchback,14,Good,,,,,,,,
CLM36320,POL10825,2023-10-14,2023-10-14,Weather,Low,False,False,9503,3719.0,Moderate,,open,1,10,5,True,3719.0,False,CUST20825,28,Female,Employed,Leeds,14267,6,Sedan,6,Excellent,,,,,,,,
CLM36321,POL10586,2022-02-09,2022-02-10,Collision,Low,False,True,4340,3959.0,Moderate,2022-05-11,settled,0,2,3,False,3959.0,False,CUST20586,45,Male,Employed,Edinburgh,11993,27,Sedan,5,Excellent,,,,,,,,
CLM36322,POL12723,2021-02-20,2021-02-20,Theft,Medium,False,False,60429,48979.0,Severe,2021-05-16,settled,0,2,5,True,48979.0,False,CUST22723,38,Female,Employed,Liverpool,9302,19,Hatchback,18,Poor,2.0,1.0,True,False,False,True,False,True
CLM36323,POL13352,2024-08-08,2024-08-12,Collision,Low,False,False,3871,4594.0,Moderate,2024-09-18,settled,0,8,0,False,4594.0,False,CUST23352,69,Male,Retired,Manchester,10238,48,Sedan,4,Fair,,,,,,,,
CLM36324,POL12139,2022-02-08,2022-02-08,Weather,Low,False,True,54753,56464.0,Severe,2022-04-09,settled,0,2,1,False,56464.0,False,CUST22139,78,Female,Retired,Birmingham,11846,56,Sedan,16,Poor,,,,,,,,
CLM36325,POL10114,2020-09-04,2020-09-04,Weather,Low,False,False,2741,1980.0,Minor,2020-11-10,settled,0,9,4,False,1980.0,False,CUST20114,45,Male,Self-Employed,Birmingham,15255,25,Motorcycle,19,Good,,,,,,,,
CLM36326,POL11471,2019-12-22,2019-12-23,Collision,Medium,False,False,9981,7026.0,Major,2020-04-14,settled,0,12,0,False,7026.0,False,CUST21471,49,Female,Employed,Glasgow,15491,30,Sedan,19,Fair,,,,,,,,
CLM36327,POL10048,2022-11-29,2022-11-29,Collision,Low,False,True,1672,923.0,Minor,2023-01-13,settled,0,11,1,False,923.0,False,CUST20048,43,Female,Employed,Edinburgh,9511,21,Hatchback,10,Fair,,,,,,,,
CLM36328,POL10091,2019-02-19,2019-02-19,Weather,Low,False,False,2364,1214.0,Minor,2019-05-12,settled,0,2,1,False,1214.0,False,CUST20091,41,Female,Employed,London,15041,19,Coupe,11,Good,,,,,,,,
CLM36329,POL10400,2020-12-24,2020-12-24,Collision,Low,True,False,3670,3297.0,Moderate,2021-03-30,settled,0,12,3,False,3297.0,False,CUST20400,77,Female,Retired,Bristol,13142,57,Sedan,5,Excellent,,,,,,,,
